KernelID,SMnum,Blocknum,BlockID,SMID,Start_time,End_time,Exec_time
1,2,18,16,0,63807.257812,65116.152344,1308.894531
1,2,18,17,1,63807.257812,65116.156250,1308.898438
2,4,36,0,0,61277.015625,62151.566406,874.550781
2,4,36,1,2,61310.363281,62184.906250,874.542969
2,4,36,2,1,61277.015625,62151.566406,874.550781
2,4,36,3,3,61310.363281,62184.906250,874.542969
2,4,36,4,0,61277.015625,62151.566406,874.550781
2,4,36,5,2,61310.363281,62184.906250,874.542969
2,4,36,6,1,61277.015625,62151.566406,874.550781
2,4,36,7,3,61310.363281,62184.906250,874.542969
2,4,36,8,0,61277.015625,62151.566406,874.550781
2,4,36,9,2,61310.363281,62184.906250,874.542969
2,4,36,10,1,61277.015625,62151.566406,874.550781
2,4,36,11,3,61310.363281,62184.906250,874.542969
2,4,36,12,1,62151.613281,63027.851562,876.238281
2,4,36,13,0,62151.613281,63027.851562,876.238281
2,4,36,14,0,62151.613281,63027.851562,876.238281
2,4,36,15,0,62151.613281,63027.851562,876.238281
2,4,36,16,1,62151.613281,63027.851562,876.238281
2,4,36,17,1,62151.617188,63027.855469,876.238281
2,4,36,18,3,62184.945312,63061.179688,876.234375
2,4,36,19,3,62184.945312,63061.179688,876.234375
2,4,36,20,2,62184.949219,63061.187500,876.238281
2,4,36,21,2,62184.949219,63061.187500,876.238281
2,4,36,22,2,62184.949219,63061.187500,876.238281
2,4,36,23,3,62184.949219,63061.187500,876.238281
2,4,36,24,1,63027.894531,63902.554688,874.660156
2,4,36,25,0,63027.898438,63902.558594,874.660156
2,4,36,26,0,63027.898438,63902.558594,874.660156
2,4,36,27,0,63027.898438,63902.558594,874.660156
2,4,36,28,1,63027.898438,63902.558594,874.660156
2,4,36,29,1,63027.898438,63902.558594,874.660156
2,4,36,30,3,63061.222656,63935.878906,874.656250
2,4,36,31,2,63061.222656,63935.882812,874.660156
2,4,36,32,3,63061.222656,63935.882812,874.660156
2,4,36,33,2,63061.222656,63935.882812,874.660156
2,4,36,34,3,63061.226562,63935.882812,874.656250
2,4,36,35,2,63061.226562,63935.886719,874.660156
3,2,18,0,0,61182.382812,61837.585938,655.203125
3,2,18,1,1,61182.382812,61837.585938,655.203125
3,2,18,2,0,61182.382812,61837.585938,655.203125
3,2,18,3,1,61182.382812,61837.585938,655.203125
3,2,18,4,0,61182.382812,61837.585938,655.203125
3,2,18,5,1,61182.382812,61837.585938,655.203125
3,2,18,6,1,61837.636719,62494.242188,656.605469
3,2,18,7,0,61837.636719,62494.242188,656.605469
3,2,18,8,1,61837.636719,62494.242188,656.605469
3,2,18,9,0,61837.636719,62494.242188,656.605469
3,2,18,10,1,61837.640625,62494.242188,656.601562
3,2,18,11,0,61837.640625,62494.242188,656.601562
3,2,18,12,1,62494.281250,63152.410156,658.128906
3,2,18,13,0,62494.281250,63152.410156,658.128906
3,2,18,14,1,62494.281250,63152.410156,658.128906
3,2,18,15,0,62494.281250,63152.410156,658.128906
3,2,18,16,0,62494.281250,63152.414062,658.132812
3,2,18,17,1,62494.289062,63152.414062,658.125000
